recorded_at,experiment,label,frame_index,elapsed_s,face_detected,head_pitch,head_yaw,eye_pitch,eye_yaw,gaze_pitch,gaze_yaw,iris_offset_x,iris_offset_y
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,442,41.1231,1,-6.5152,10.6043,1.7104,0.0444,-4.8048,10.6487,0.0007,-0.0285
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,443,41.2137,1,-7.1062,10.2054,2.1664,-2.0071,-4.9398,8.1983,-0.0335,-0.0361
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,444,41.3077,1,-7.1938,10.1348,1.8119,-1.9233,-5.3819,8.2115,-0.0321,-0.0302
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,445,41.3990,1,-7.0718,10.3849,2.1318,-1.6197,-4.9401,8.7652,-0.0270,-0.0355
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,446,41.4941,1,-6.5557,10.5489,2.3185,-0.8688,-4.2372,9.6801,-0.0145,-0.0386
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,447,41.5897,1,-7.0997,10.9981,1.6058,-0.0492,-5.4939,10.9489,-0.0008,-0.0268
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,448,41.6804,1,-6.7339,10.6012,1.1347,0.6428,-5.5992,11.2440,0.0107,-0.0189
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,449,41.7728,1,-7.2085,10.5418,2.0046,0.9235,-5.2039,11.4653,0.0154,-0.0334
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,450,41.8658,1,-6.6312,11.1626,1.5819,0.2911,-5.0493,11.4537,0.0049,-0.0264
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,451,41.9592,1,-7.5249,10.9759,1.9903,0.2143,-5.5345,11.1902,0.0036,-0.0332
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,452,42.0479,1,-7.0653,10.8268,1.3846,0.2869,-5.6806,11.1137,0.0048,-0.0231
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,453,42.1583,1,-7.1621,11.0091,1.8528,0.3958,-5.3092,11.4049,0.0066,-0.0309
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,454,42.2460,1,-7.0124,10.9114,1.5418,0.4951,-5.4706,11.4066,0.0083,-0.0257
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,455,42.3418,1,-6.6465,10.0935,1.2101,-1.7302,-5.4364,8.3633,-0.0288,-0.0202
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,456,42.4317,1,-6.1875,9.5562,2.2420,-0.8761,-3.9456,8.6801,-0.0146,-0.0374
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,457,42.5247,1,-6.6683,9.5746,2.0150,-0.8213,-4.6533,8.7533,-0.0137,-0.0336
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,458,42.6156,1,-6.3302,9.4830,1.7816,-1.0897,-4.5486,8.3933,-0.0182,-0.0297
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,459,42.7098,1,-5.8886,9.2748,2.2724,-0.8871,-3.6162,8.3877,-0.0148,-0.0379
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,460,42.8110,1,-7.2052,10.5091,1.8629,-0.1116,-5.3422,10.3975,-0.0019,-0.0310
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,461,42.8953,1,-6.6003,10.1407,1.3925,0.7504,-5.2077,10.8911,0.0125,-0.0232
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,462,42.9916,1,-6.8381,10.3914,1.4529,0.3122,-5.3852,10.7036,0.0052,-0.0242
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,463,43.0832,1,-6.7634,10.4984,1.3216,0.6497,-5.4418,11.1480,0.0108,-0.0220
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,464,43.1774,1,-6.9633,10.1969,1.6783,0.5966,-5.2850,10.7935,0.0099,-0.0280
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,465,43.2673,1,-6.7691,10.4399,1.6213,0.4997,-5.1478,10.9396,0.0083,-0.0270
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,466,43.3641,1,-6.1194,9.9491,2.1667,0.0331,-3.9526,9.9822,0.0006,-0.0361
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,467,43.4551,1,-7.1011,9.9925,1.7157,0.2969,-5.3853,10.2895,0.0049,-0.0286
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,468,43.5481,1,-6.6453,9.8697,1.9772,1.0441,-4.6681,10.9138,0.0174,-0.0330
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,469,43.6395,1,-6.9132,9.9510,2.5166,1.0980,-4.3967,11.0489,0.0183,-0.0419
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,470,43.7340,1,-6.3417,9.7340,2.5662,-0.6016,-3.7755,9.1324,-0.0100,-0.0428
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,471,43.8271,1,-6.4153,9.3446,1.2145,-1.2861,-5.2008,8.0584,-0.0214,-0.0202
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,472,43.9188,1,-6.4714,9.4197,1.0487,-1.5108,-5.4226,7.9090,-0.0252,-0.0175
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,473,44.0142,1,-7.1658,9.7529,2.2937,-1.3357,-4.8721,8.4171,-0.0223,-0.0382
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,474,44.1096,1,-6.2344,9.5607,1.1356,-0.9469,-5.0987,8.6138,-0.0158,-0.0189
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,475,44.1995,1,-6.8282,9.8303,2.0444,0.5691,-4.7838,10.3995,0.0095,-0.0341
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,476,44.2923,1,-6.7890,10.5988,1.0132,0.8495,-5.7758,11.4484,0.0142,-0.0169
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,477,44.3855,1,-6.6074,10.3333,2.0476,0.5994,-4.5597,10.9327,0.0100,-0.0341
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,478,44.4786,1,-6.7070,9.9347,1.9101,0.5383,-4.7969,10.4730,0.0090,-0.0318
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,479,44.5761,1,-6.8388,9.9021,2.1886,0.5754,-4.6502,10.4775,0.0096,-0.0365
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,480,44.6642,1,-7.6494,10.6019,2.1577,0.6108,-5.4917,11.2127,0.0102,-0.0360
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,481,44.7593,1,-7.1469,10.4015,1.9088,0.0831,-5.2381,10.4847,0.0014,-0.0318
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,482,44.8508,1,-6.7766,9.8990,2.2780,-0.9640,-4.4986,8.9350,-0.0161,-0.0380
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,483,44.9441,1,-6.9080,9.9765,3.3214,-1.3209,-3.5867,8.6555,-0.0220,-0.0554
2026-08-01T13:20:41.045593+00:00,experiment_2_laptop,suspicious_phone_under_desk_2_laptop,484,45.0351,1,-6.6970,9.3469,2.9911,-1.3787,-3.7059,7.9682,-0.0230,-0.0499
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,1,0.0807,1,-3.7787,14.0310,3.2017,0.0224,-0.5770,14.0534,0.0004,-0.0534
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,2,0.1733,1,-3.8702,13.8444,3.8412,0.3795,-0.0290,14.2240,0.0063,-0.0640
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,3,0.2681,1,-4.3171,13.7924,4.1252,-0.1349,-0.1919,13.6575,-0.0022,-0.0688
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,4,0.3611,1,-3.9683,13.6839,5.0017,0.1652,1.0334,13.8491,0.0028,-0.0834
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,5,0.4604,1,-4.0746,13.3502,4.8082,0.2497,0.7336,13.5998,0.0042,-0.0801
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,6,0.5477,1,-3.6885,12.6970,4.6663,0.7053,0.9778,13.4024,0.0118,-0.0778
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,7,0.6402,1,-3.4926,12.7732,4.2429,-0.8498,0.7503,11.9234,-0.0142,-0.0707
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,8,0.7323,1,-3.3836,12.2947,4.4657,-0.6567,1.0821,11.6379,-0.0109,-0.0744
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,9,0.8283,1,-3.6912,12.8072,2.7505,-0.4243,-0.9407,12.3829,-0.0071,-0.0458
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,10,0.9185,1,-3.5331,13.1938,5.4893,-0.4653,1.9562,12.7285,-0.0078,-0.0915
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,11,1.0099,1,-3.8550,13.8306,4.9209,-0.6032,1.0659,13.2274,-0.0101,-0.0820
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,12,1.1071,1,-3.5124,13.1727,3.9445,-0.3282,0.4321,12.8445,-0.0055,-0.0657
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,13,1.1979,1,-3.4648,12.9291,4.6937,-0.5801,1.2289,12.3490,-0.0097,-0.0782
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,14,1.2927,1,-3.8286,12.8199,4.5323,0.1088,0.7037,12.9287,0.0018,-0.0755
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,15,1.3857,1,-4.4899,13.2491,4.5911,-0.3508,0.1012,12.8983,-0.0058,-0.0765
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,16,1.4766,1,-3.8315,13.1747,5.6991,-0.7078,1.8676,12.4669,-0.0118,-0.0950
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,17,1.5713,1,-3.4771,13.5221,3.6682,-0.9635,0.1911,12.5586,-0.0161,-0.0611
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,18,1.6629,1,-4.1070,13.2185,4.0073,-0.5230,-0.0997,12.6956,-0.0087,-0.0668
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,19,1.7586,1,-4.6588,14.0971,4.9938,-0.1788,0.3349,13.9183,-0.0030,-0.0832
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,20,1.8488,1,-4.7831,15.0464,4.7983,-0.4559,0.0151,14.5905,-0.0076,-0.0800
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,21,1.9432,1,-4.3066,13.5088,5.0723,-0.1249,0.7657,13.3839,-0.0021,-0.0845
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,22,2.0360,1,-4.1146,13.5583,4.7348,-0.4504,0.6202,13.1079,-0.0075,-0.0789
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,23,2.1280,1,-4.2958,12.8662,4.0420,-0.4420,-0.2538,12.4242,-0.0074,-0.0674
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,24,2.2215,1,-3.3741,12.3148,4.6750,-0.9141,1.3008,11.4007,-0.0152,-0.0779
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,25,2.3151,1,-3.4839,13.2507,4.1545,-0.6265,0.6706,12.6242,-0.0104,-0.0692
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,26,2.4123,1,-2.6846,12.6174,4.2772,-0.3889,1.5925,12.2286,-0.0065,-0.0713
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,27,2.5000,1,-3.5768,12.4036,4.5572,-0.2982,0.9804,12.1054,-0.0050,-0.0760
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,28,2.5932,1,-2.6007,12.4355,4.1471,0.5692,1.5464,13.0046,0.0095,-0.0691
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,29,2.6875,1,-2.8844,12.0095,4.2438,0.7036,1.3594,12.7131,0.0117,-0.0707
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,30,2.7787,1,-3.3234,12.8186,4.0467,0.1895,0.7233,13.0081,0.0032,-0.0674
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,31,2.8730,1,-3.0163,12.3369,3.7043,0.4171,0.6880,12.7540,0.0070,-0.0617
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,32,2.9664,1,-3.1369,12.3605,4.2456,0.6717,1.1088,13.0322,0.0112,-0.0708
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,33,3.0598,1,-3.9262,13.2530,8.4486,0.0139,4.5224,13.2669,0.0002,-0.1408
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,34,3.1530,1,-3.0943,12.7216,6.4531,-0.7383,3.3588,11.9833,-0.0123,-0.1076
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,35,3.2473,1,-3.1425,12.3945,5.2211,-0.5479,2.0786,11.8466,-0.0091,-0.0870
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,36,3.3372,1,-3.3674,13.0413,5.9345,-1.8614,2.5671,11.1799,-0.0310,-0.0989
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,37,3.4303,1,-3.0602,13.0711,5.1388,-0.8823,2.0785,12.1888,-0.0147,-0.0856
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,38,3.5311,1,-3.2383,13.2181,5.4631,-0.4925,2.2248,12.7256,-0.0082,-0.0911
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,39,3.6163,1,-3.1278,12.8841,4.9614,-0.3474,1.8336,12.5367,-0.0058,-0.0827
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,40,3.7112,1,-1.9472,12.7544,5.6183,-0.4129,3.6711,12.3415,-0.0069,-0.0936
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,41,3.8029,1,-3.5190,14.0527,5.2728,-0.3882,1.7538,13.6646,-0.0065,-0.0879
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,42,3.8982,1,-2.8167,13.4771,5.3383,-0.1763,2.5216,13.3009,-0.0029,-0.0890
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,43,3.9886,1,-2.7323,13.0699,5.2862,-0.2918,2.5539,12.7781,-0.0049,-0.0881
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,44,4.0832,1,-3.0140,12.7057,4.6936,-0.3559,1.6796,12.3498,-0.0059,-0.0782
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,45,4.1789,1,-3.2416,12.8617,4.4499,-0.5659,1.2083,12.2958,-0.0094,-0.0742
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,46,4.2686,1,-3.6690,13.6260,5.0340,-0.4514,1.3650,13.1746,-0.0075,-0.0839
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,47,4.3637,1,-3.4077,13.5058,4.8861,-0.7666,1.4784,12.7392,-0.0128,-0.0814
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,48,4.4537,1,-3.3119,13.5089,4.9234,-0.8561,1.6115,12.6528,-0.0143,-0.0821
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,49,4.5471,1,-3.3000,13.8122,3.5279,-0.6968,0.2279,13.1155,-0.0116,-0.0588
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,50,4.6457,1,-3.7654,13.3530,4.9331,-0.5544,1.1677,12.7986,-0.0092,-0.0822
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,51,4.7361,1,-3.6170,13.7026,5.2042,-0.7341,1.5872,12.9685,-0.0122,-0.0867
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,52,4.8289,1,-3.1114,13.5536,4.8691,-0.5538,1.7577,12.9999,-0.0092,-0.0812
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,53,4.9190,1,-2.9965,13.8388,5.7960,-0.6232,2.7995,13.2156,-0.0104,-0.0966
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,54,5.0143,1,-3.5847,13.6723,4.5573,-0.8008,0.9726,12.8715,-0.0133,-0.0760
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,55,5.1074,1,-2.7467,13.3140,3.9774,-0.9667,1.2307,12.3472,-0.0161,-0.0663
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,56,5.1982,1,-3.2707,13.4329,6.2819,-0.2715,3.0112,13.1614,-0.0045,-0.1047
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,57,5.2962,1,-2.7542,13.2644,6.0584,-0.2708,3.3042,12.9936,-0.0045,-0.1010
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,58,5.3858,1,-3.3021,13.8540,5.0500,-0.4893,1.7479,13.3647,-0.0082,-0.0842
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,59,5.4805,1,-2.4763,13.5401,5.7496,-0.5132,3.2733,13.0269,-0.0086,-0.0958
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,60,5.5714,1,-2.8242,13.7198,5.3783,-0.5305,2.5541,13.1893,-0.0088,-0.0896
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,61,5.6658,1,-3.0557,14.0226,5.0607,-0.4505,2.0051,13.5721,-0.0075,-0.0843
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,62,5.7565,1,-2.6453,13.3661,4.2092,-0.6808,1.5639,12.6852,-0.0113,-0.0702
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,63,5.8495,1,-1.2987,13.1562,3.3621,-0.8770,2.0634,12.2792,-0.0146,-0.0560
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,64,5.9471,1,-0.9868,13.1502,4.7926,-0.5416,3.8058,12.6086,-0.0090,-0.0799
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,65,6.0359,1,-1.7957,13.5718,3.0374,-0.1007,1.2417,13.4711,-0.0017,-0.0506
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,66,6.1303,1,-1.1295,13.0139,4.5116,-0.3035,3.3821,12.7105,-0.0051,-0.0752
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,67,6.2222,1,-1.6851,12.8804,3.4227,0.1083,1.7375,12.9886,0.0018,-0.0570
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,68,6.3162,1,-0.4300,13.6728,5.0064,-0.8647,4.5764,12.8080,-0.0144,-0.0834
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,69,6.4091,1,0.0761,13.8601,4.7388,-0.4788,4.8149,13.3813,-0.0080,-0.0790
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,70,6.5006,1,2.7889,11.1555,5.8688,0.4230,8.6578,11.5785,0.0070,-0.0978
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,71,6.5975,1,4.0398,7.9454,3.4177,0.9937,7.4575,8.9391,0.0166,-0.0570
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,72,6.6872,1,6.8148,7.0871,2.5849,3.0077,9.3997,10.0948,0.0501,-0.0431
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,73,6.7805,1,17.9704,1.4794,-3.0223,10.5063,14.9480,11.9857,0.1751,0.0504
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,74,6.8735,1,17.6527,3.2799,-9.4472,14.6289,8.2055,17.9088,0.2438,0.1575
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,75,6.9680,1,23.9131,4.7810,-10.5941,14.0576,13.3191,18.8386,0.2343,0.1766
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,76,7.0610,1,27.4186,2.3583,-10.6159,13.3502,16.8027,15.7085,0.2225,0.1769
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,77,7.1539,1,28.7245,4.0596,-10.5431,12.1064,18.1814,16.1661,0.2018,0.1757
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,78,7.2462,1,27.4507,3.9744,-11.2643,8.9285,16.1863,12.9029,0.1488,0.1877
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,79,7.3407,1,27.4079,2.9043,4.1329,31.1237,31.5409,34.0280,0.5187,-0.0689
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,80,7.4334,1,24.3539,-0.0243,-9.0555,14.3254,15.2984,14.3011,0.2388,0.1509
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,81,7.5244,1,18.2593,2.6310,3.3627,8.9239,21.6220,11.5549,0.1487,-0.0560
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,82,7.6175,1,19.5433,2.9839,0.6617,5.1192,20.2050,8.1030,0.0853,-0.0110
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,83,7.7150,1,19.9142,-0.5029,14.7612,3.5689,34.6754,3.0661,0.0595,-0.2460
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,84,7.8036,1,13.7907,-0.2881,5.4258,-1.8870,19.2165,-2.1751,-0.0314,-0.0904
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,85,7.8995,1,10.4489,-2.6178,3.6731,-3.5323,14.1220,-6.1501,-0.0589,-0.0612
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,86,7.9915,1,10.7989,-3.3046,2.3947,-2.9357,13.1936,-6.2403,-0.0489,-0.0399
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,87,8.0844,1,9.7932,3.4057,-2.0220,-7.4202,7.7712,-4.0145,-0.1237,0.0337
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,88,8.1757,1,5.6592,3.2093,-1.5426,-7.0426,4.1166,-3.8333,-0.1174,0.0257
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,89,8.2707,1,7.2741,4.0768,-2.4440,-6.9772,4.8301,-2.9004,-0.1163,0.0407
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,90,8.3665,1,7.2219,4.4505,-1.8850,-6.6693,5.3369,-2.2188,-0.1112,0.0314
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,91,8.4551,1,9.8649,2.9458,-2.7775,-6.0396,7.0874,-3.0938,-0.1007,0.0463
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,92,8.5492,1,10.5785,1.7095,0.0213,-3.9180,10.5997,-2.2086,-0.0653,-0.0004
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,93,8.6415,1,11.2906,5.4362,1.9876,-4.1729,13.2782,1.2633,-0.0695,-0.0331
2026-08-01T13:23:15.782644+00:00,experiment_2_laptop,natural_stretch_and_drink_2_laptop,94,8.7354,1,12.7503,8.4873,4.1586,-2.8688,16.9089,5.6185,-0.0478,-0.0693
